level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
2	1	14	0	0	0	904	505	433	20	-1	
3	1	14	1	0	0	904	505	433	20	-1	
4	1	14	1	1	0	904	505	433	20	-1	
5	1	14	1	1	1	904	505	117	20	96.927536	number
5	1	14	1	1	2	965	501	17	28	96.484039	of
5	1	14	1	1	3	988	505	33	20	96.520226	reps
5	1	14	1	1	4	1026	505	32	16	95.863579	PER
5	1	14	1	1	5	1062	505	31	16	93.592567	SET
5	1	14	1	1	6	1099	505	70	20	95.612099	Example:
5	1	14	1	1	7	1177	505	33	16	96.610756	8-12
5	1	14	1	1	8	1217	501	39	28	96.682686	means
5	1	14	1	1	9	1272	505	35	16	96.202431	each
5	1	14	1	1	10	1313	506	24	15	96.202431	set
2	1	15	0	0	0	106	535	100	17	-1	
3	1	15	1	0	0	106	535	100	17	-1	
4	1	15	1	1	0	106	535	100	17	-1	
5	1	15	1	1	1	106	535	59	17	96.701187	Weeks
5	1	15	1	1	2	172	535	34	17	93.065788	3-4:
2	1	16	0	0	0	255	533	221	19	-1	
3	1	16	1	0	0	255	533	221	19	-1	
4	1	16	1	1	0	255	533	221	19	-1	
5	1	16	1	1	1	255	535	26	17	68.371033	2-3
5	1	16	1	1	2	287	536	36	16	96.671822	sets
5	1	16	1	1	3	331	533	19	19	96.940666	of
5	1	16	1	1	4	355	535	39	17	95.054626	each
5	1	16	1	1	5	403	535	73	17	95.054626	exercise
2	1	17	0	0	0	904	529	175	20	-1	
3	1	17	1	0	0	904	529	175	20	-1	
4	1	17	1	1	0	904	529	175	20	-1	
5	1	17	1	1	1	904	529	50	16	96.208961	should
5	1	17	1	1	2	960	529	18	16	96.712402	be
5	1	17	1	1	3	984	529	8	16	96.559448	8
5	1	17	1	1	4	999	530	13	15	92.952377	to
5	1	17	1	1	5	1021	529	15	16	76.003906	12
5	1	17	1	1	6	1042	529	37	20	76.003906	reps.
2	1	18	0	0	0	106	570	100	18	-1	
3	1	18	1	0	0	106	570	100	18	-1	
4	1	18	1	1	0	106	570	100	18	-1	
5	1	18	1	1	1	106	570	59	17	96.621857	Weeks
5	1	18	1	1	2	171	570	35	18	96.790413	5-8:
2	1	19	0	0	0	255	568	204	20	-1	
3	1	19	1	0	0	255	568	204	20	-1	
4	1	19	1	1	0	255	568	204	20	-1	
5	1	19	1	1	1	255	570	9	17	96.933243	3
5	1	19	1	1	2	272	571	34	16	96.700455	sets
5	1	19	1	1	3	314	568	17	19	96.995453	of
5	1	19	1	1	4	338	568	39	19	95.805687	each
5	1	19	1	1	5	386	570	73	18	95.805687	exercise
2	1	20	0	0	0	206	666	304	22	-1	
3	1	20	1	0	0	206	666	304	22	-1	
4	1	20	1	1	0	206	666	304	22	-1	
5	1	20	1	1	1	206	666	131	22	96.058067	DUMBBELL
5	1	20	1	1	2	345	666	77	22	96.625359	FLOOR
5	1	20	1	1	3	431	666	79	22	96.729164	PRESS
2	1	21	0	0	0	101	667	70	70	-1	
3	1	21	1	0	0	101	667	70	70	-1	
4	1	21	1	1	0	101	667	70	70	-1	
5	1	21	1	1	1	101	667	70	70	87.072090	@
2	1	22	0	0	0	205	714	691	20	-1	
3	1	22	1	0	0	205	714	691	20	-1	
4	1	22	1	1	0	205	714	691	20	-1	
5	1	22	1	1	1	205	714	46	16	96.264198	Press
5	1	22	1	1	2	258	714	86	20	96.264198	straight
5	1	22	1	1	3	329	710	24	28	96.979340	up.
5	1	22	1	1	4	358	714	39	20	96.879715	Keep
5	1	22	1	1	5	404	714	80	16	96.219994	shoulders
5	1	22	1	1	6	490	714	44	16	96.088806	down.
5	1	22	1	1	7	547	714	49	16	96.530281	Lower
5	1	22	1	1	8	602	714	33	16	95.515442	until
5	1	22	1	1	9	643	714	25	16	95.515442	the
5	1	22	1	1	10	674	718	47	16	96.764061	upper
5	1	22	1	1	11	728	718	40	12	95.883423	arms
5	1	22	1	1	12	774	714	45	16	96.982224	touch
5	1	22	1	1	13	827	714	23	16	95.944870	the
5	1	22	1	1	14	858	714	38	16	95.066132	floor.
2	1	23	0	0	0	981	668	213	63	-1	
3	1	23	1	0	0	981	668	213	63	-1	
4	1	23	1	1	0	981	668	213	63	-1	
5	1	23	1	1	1	981	668	213	63	33.133743	aw
2	1	24	0	0	0	1016	742	89	12	-1	
3	1	24	1	0	0	1016	742	89	12	-1	
4	1	24	1	1	0	1016	742	89	12	-1	
5	1	24	1	1	1	1016	742	32	12	83.022339	REPS
5	1	24	1	1	2	1052	742	25	12	92.656769	PER
5	1	24	1	1	3	1081	742	24	12	92.656769	SET
2	1	25	0	0	0	206	934	334	22	-1	
3	1	25	1	0	0	206	934	334	22	-1	
4	1	25	1	1	0	206	934	334	22	-1	
5	1	25	1	1	1	206	934	145	22	93.295906	SUPPORTED
5	1	25	1	1	2	359	934	117	22	92.317101	ONE-ARM
5	1	25	1	1	3	485	934	55	22	96.393860	ROW
2	1	26	0	0	0	101	936	70	69	-1	
3	1	26	1	0	0	101	936	70	69	-1	
4	1	26	1	1	0	101	936	70	69	-1	
5	1	26	1	1	1	101	936	70	69	69.277016	@
2	1	27	0	0	0	205	982	602	21	-1	
3	1	27	1	0	0	205	982	602	21	-1	
4	1	27	1	1	0	205	982	602	21	-1	
5	1	27	1	1	1	205	982	46	16	96.764420	Brace
5	1	27	1	1	2	258	986	19	12	93.209503	ona
5	1	27	1	1	3	299	982	50	21	96.544548	sturdy
5	1	27	1	1	4	355	982	42	16	93.017601	chair.
5	1	27	1	1	5	406	982	33	16	96.998878	Row
5	1	27	1	1	6	447	982	23	16	96.993019	the
5	1	27	1	1	7	478	982	74	16	96.137451	dumbbell
5	1	27	1	1	8	560	982	54	16	96.965469	toward
5	1	27	1	1	9	622	986	34	16	96.776489	your
5	1	27	1	1	10	662	982	28	20	96.302521	hip.
5	1	27	1	1	11	698	982	50	16	96.980400	Lower
5	1	27	1	1	12	754	982	53	20	95.845016	slowly.
2	1	28	0	0	0	1016	1010	89	12	-1	
3	1	28	1	0	0	1016	1010	89	12	-1	
4	1	28	1	1	0	1016	1010	89	12	-1	
5	1	28	1	1	1	1016	1006	30	24	83.478180	REPS
5	1	28	1	1	2	1054	1010	22	12	92.584633	PER
5	1	28	1	1	3	1081	1010	24	12	92.584633	SET
2	1	29	0	0	0	206	1202	316	22	-1	
3	1	29	1	0	0	206	1202	316	22	-1	
4	1	29	1	1	0	206	1202	316	22	-1	
5	1	29	1	1	1	206	1202	92	22	96.372849	SEATED
5	1	29	1	1	2	306	1202	130	22	95.739296	SHOULDER
5	1	29	1	1	3	444	1202	78	22	95.739296	PRESS
2	1	30	0	0	0	981	1204	411	64	-1	
3	1	30	1	0	0	981	1204	411	64	-1	
4	1	30	1	1	0	981	1204	411	64	-1	
5	1	30	1	1	1	981	1204	411	64	26.195107	me
5	1	30	1	1	2	1290	1200	103	94	10.900803	|
2	1	31	0	0	0	205	1250	563	21	-1	
3	1	31	1	0	0	205	1250	563	21	-1	
4	1	31	1	1	0	205	1250	563	21	-1	
5	1	31	1	1	1	205	1250	22	16	96.887367	Sit
5	1	31	1	1	2	232	1250	24	17	94.472557	tall.
5	1	31	1	1	3	269	1250	46	17	95.595581	Press
5	1	31	1	1	4	321	1250	79	17	96.837769	overhead.
5	1	31	1	1	5	408	1250	40	21	96.791901	Keep
5	1	31	1	1	6	454	1250	30	17	95.164162	ribs
5	1	31	1	1	7	490	1250	44	17	96.877129	down.
5	1	31	1	1	8	547	1250	57	17	96.850327	Control
5	1	31	1	1	9	612	1250	25	17	94.518768	the
5	1	31	1	1	10	643	1250	69	21	93.885780	lowering
5	1	31	1	1	11	719	1250	49	21	96.905563	phase.
2	1	32	0	0	0	1016	1279	89	11	-1	
3	1	32	1	0	0	1016	1279	89	11	-1	
4	1	32	1	1	0	1016	1279	89	11	-1	
5	1	32	1	1	1	1016	1279	32	11	88.936630	REPS
5	1	32	1	1	2	1052	1279	25	11	85.816566	PER
5	1	32	1	1	3	1081	1279	24	11	85.816566	SET
2	1	33	0	0	0	206	1470	387	22	-1	
3	1	33	1	0	0	206	1470	387	22	-1	
4	1	33	1	1	0	206	1470	387	22	-1	
5	1	33	1	1	1	206	1470	130	22	96.648872	OVERHEAD
5	1	33	1	1	2	344	1470	103	22	96.648872	TRICEPS
5	1	33	1	1	3	457	1470	136	22	96.579826	EXTENSION
2	1	34	0	0	0	101	1472	70	70	-1	
3	1	34	1	0	0	101	1472	70	70	-1	
4	1	34	1	1	0	101	1472	70	70	-1	
5	1	34	1	1	1	101	1472	70	70	85.369942	©
2	1	35	0	0	0	205	1518	511	21	-1	
3	1	35	1	0	0	205	1518	511	21	-1	
4	1	35	1	1	0	205	1518	511	21	-1	
5	1	35	1	1	1	205	1518	39	21	96.461449	Keep
5	1	35	1	1	2	252	1519	57	16	96.550873	elbows
5	1	35	1	1	3	315	1520	66	19	96.725258	pointing
5	1	35	1	1	4	389	1523	23	16	96.945015	up.
5	1	35	1	1	5	423	1514	44	29	96.978806	Lower
5	1	35	1	1	6	474	1514	51	29	96.459511	behind
5	1	35	1	1	7	537	1519	23	16	96.412720	the
5	1	35	1	1	8	568	1518	43	17	95.991142	head.
5	1	35	1	1	9	619	1519	54	16	96.937370	Extend
5	1	35	1	1	10	681	1519	35	20	92.197899	fully.
2	1	36	0	0	0	981	1472	411	64	-1	
3	1	36	1	0	0	981	1472	411	64	-1	
4	1	36	1	1	0	981	1472	411	64	-1	
5	1	36	1	1	1	977	1468	157	94	17.939606	oe
5	1	36	1	1	2	1213	1468	180	94	34.827873	ee
2	1	37	0	0	0	1016	1547	89	12	-1	
3	1	37	1	0	0	1016	1547	89	12	-1	
4	1	37	1	1	0	1016	1547	89	12	-1	
5	1	37	1	1	1	1016	1543	32	24	88.655685	REPS
5	1	37	1	1	2	1054	1547	22	12	86.753799	PER
5	1	37	1	1	3	1081	1547	24	12	86.753799	SET
2	1	38	0	0	0	104	1818	50	17	-1	
3	1	38	1	0	0	104	1818	50	17	-1	
4	1	38	1	1	0	104	1818	50	17	-1	
5	1	38	1	1	1	104	1818	50	17	96.832146	REST
2	1	39	0	0	0	556	1818	112	18	-1	
3	1	39	1	0	0	556	1818	112	18	-1	
4	1	39	1	1	0	556	1818	112	18	-1	
5	1	39	1	1	1	556	1818	51	18	96.529419	STOP
5	1	39	1	1	2	614	1818	25	18	94.551270	AT
5	1	39	1	1	3	646	1818	22	17	94.551270	20
2	1	40	0	0	0	1007	1818	105	18	-1	
3	1	40	1	0	0	1007	1818	105	18	-1	
4	1	40	1	1	0	1007	1818	105	18	-1	
5	1	40	1	1	1	1007	1818	105	18	96.838356	PROGRESS
2	1	41	0	0	0	104	1866	253	16	-1	
3	1	41	1	0	0	104	1866	253	16	-1	
4	1	41	1	1	0	104	1866	253	16	-1	
5	1	41	1	1	1	104	1866	42	16	96.208534	45-60
5	1	41	1	1	2	152	1870	26	12	96.949989	sec
5	1	41	1	1	3	184	1866	65	16	93.342628	between
5	1	41	1	1	4	255	1866	42	16	70.435074	sets
5	1	41	1	1	5	290	1862	8	30	70.435074	/
5	1	41	1	1	6	304	1866	53	16	96.799858	rounds
2	1	42	0	0	0	555	1866	257	20	-1	
3	1	42	1	0	0	555	1866	257	20	-1	
4	1	42	1	1	0	555	1866	257	20	-1	
5	1	42	1	1	1	555	1866	35	16	96.714546	Even
5	1	42	1	1	2	596	1866	11	16	96.648445	if
5	1	42	1	1	3	612	1866	16	16	96.353867	all
5	1	42	1	1	4	634	1867	34	15	95.671593	sets
5	1	42	1	1	5	672	1870	24	12	95.671593	are
5	1	42	1	1	6	702	1867	25	15	96.789108	not
5	1	42	1	1	7	732	1866	80	20	96.932564	completed
2	1	43	0	0	0	1006	1866	274	20	-1	
3	1	43	1	0	0	1006	1866	274	20	-1	
4	1	43	1	1	0	1006	1866	274	20	-1	
5	1	43	1	1	1	1006	1866	30	16	80.735367	Add
5	1	43	1	1	2	1042	1870	34	16	95.370140	reps
5	1	43	1	1	3	1081	1866	33	18	96.821777	first,
5	1	43	1	1	4	1120	1866	33	16	95.958572	then
5	1	43	1	1	5	1159	1870	65	12	96.888077	increase
5	1	43	1	1	6	1229	1866	51	20	96.938080	weight
